Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:1901214,regulation of neuron death,,-2.3,2.1,3,20638,383,420,16,3.8,0.93,11757|11816|11848|12273|14281|14751|14768|16202|19060|19063|19141|21937|57320|68943|216869|226422,Prdx3|Apoe|Rhoa|C5ar1|Fos|Gpi1|Lancl1|Ilk|Ppp5c|Ppt1|Lgmn|Tnfrsf1a|Park7|Pink1|Arrb2|Rab29,-0.51,MyList
GO Biological Processes,19,GO:0046128,purine ribonucleoside metabolic process,,-2.3,4.4,3.7,20638,56,420,5,1.2,0.53,11848|56248|76952|105446|213484,Rhoa|Ak3|Nt5c2|Gmpr2|Nudt18,-0.51,MyList
GO Biological Processes,19,GO:0033157,regulation of intracellular protein transport,,-2.3,2.5,3.1,20638,220,420,11,2.6,0.78,12177|17846|18826|21937|52163|57320|68889|68943|76709|108687|226422,Bnip3l|Commd1|Lcp1|Tnfrsf1a|Camk1|Park7|Ubac2|Pink1|Arpc2|Edem2|Rab29,-0.51,MyList
KEGG Pathway,24,mmu04380,Osteoclast differentiation,,-2.2,3,3.3,20638,132,420,8,1.9,0.67,11433|12702|14281|15976|15979|19353|20375|21937,Acp5|Socs3|Fos|Ifnar2|Ifngr1|Rac1|Spi1|Tnfrsf1a,-0.51,MyList
GO Biological Processes,19,GO:0051223,regulation of protein transport,,-2.2,1.8,2.9,20638,561,420,21,5,1.1,11816|12177|14226|14645|15107|17846|18777|18826|19353|21937|22228|52163|57320|64009|65113|66914|68889|68943|76709|108687|226422,Apoe|Bnip3l|Fkbp1b|Glul|Hadh|Commd1|Lypla1|Lcp1|Rac1|Tnfrsf1a|Ucp2|Camk1|Park7|Syne1|Ndfip1|Vps28|Ubac2|Pink1|Arpc2|Edem2|Rab29,-0.5,MyList
GO Biological Processes,19,GO:0097529,myeloid leukocyte migration,,-2.2,2.4,3.1,20638,221,420,11,2.6,0.78,12273|16423|17524|19141|19353|19354|22121|27226|56212|68585|217303,C5ar1|Cd47|Mpp1|Lgmn|Rac1|Rac2|Rpl13a|Pla2g7|Rhog|Rtn4|Cd300a,-0.5,MyList
Reactome Gene Sets,6,R-MMU-70326,Glucose metabolism,,-2.2,3.7,3.5,20638,80,420,6,1.4,0.58,13806|13808|14751|17449|67863|433182,Eno1|Eno3|Gpi1|Mdh1|Slc25a11|Eno1b,-0.5,MyList
GO Biological Processes,19,GO:1902624,positive regulation of neutrophil migration,,-2.2,5.5,3.9,20638,36,420,4,0.95,0.47,12273|19353|19354|68585,C5ar1|Rac1|Rac2|Rtn4,-0.49,MyList
GO Biological Processes,19,GO:0060236,regulation of mitotic spindle organization,,-2.2,5.5,3.9,20638,36,420,4,0.95,0.47,13494|68942|76959|234852,Drg1|Chmp2b|Chmp5|Chmp1a,-0.49,MyList
GO Biological Processes,19,GO:0009135,purine nucleoside diphosphate metabolic process,,-2.2,3.2,3.3,20638,106,420,7,1.7,0.62,13806|13808|14635|14751|56248|213484|433182,Eno1|Eno3|Galk1|Gpi1|Ak3|Nudt18|Eno1b,-0.49,MyList
GO Biological Processes,19,GO:0009179,purine ribonucleoside diphosphate metabolic process,,-2.2,3.2,3.3,20638,106,420,7,1.7,0.62,13806|13808|14635|14751|56248|213484|433182,Eno1|Eno3|Galk1|Gpi1|Ak3|Nudt18|Eno1b,-0.49,MyList
GO Biological Processes,19,GO:0051051,negative regulation of transport,,-2.2,1.9,2.9,20638,492,420,19,4.5,1,11816|12798|14226|15107|16423|17846|18777|21937|22218|22228|57320|65106|65113|68421|68889|108058|109905|212937|217303,Apoe|Cnn2|Fkbp1b|Hadh|Cd47|Commd1|Lypla1|Tnfrsf1a|Sumo1|Ucp2|Park7|Arl6ip5|Ndfip1|Lmbrd1|Ubac2|Camk2d|Rap1a|Tifab|Cd300a,-0.49,MyList
GO Biological Processes,19,GO:0007159,leukocyte cell-cell adhesion,,-2.2,2.1,3,20638,353,420,15,3.6,0.91,11848|14082|15216|16423|17698|19354|20345|65113|69769|74131|108101|108723|192656|217303|381484,Rhoa|Fadd|Hfe|Cd47|Msn|Rac2|Selplg|Ndfip1|Tnfaip8l2|Sash3|Fermt3|Card11|Ripk2|Cd300a|Gm5150,-0.49,MyList
WikiPathways,27,WP2316,PPAR signaling pathway,,-2.2,3.6,3.4,20638,81,420,6,1.4,0.58,16202|18830|20280|26457|57875|113868,Ilk|Pltp|Scp2|Slc27a1|Angptl4|Acaa1a,-0.49,MyList
GO Biological Processes,19,GO:0002637,regulation of immunoglobulin production,,-2.2,3.6,3.4,20638,81,420,6,1.4,0.58,12493|14751|65113|69583|74131|100561,Cd37|Gpi1|Ndfip1|Tnfsf13|Sash3|Slc15a4,-0.49,MyList
GO Biological Processes,19,GO:0043393,regulation of protein binding,,-2.2,2.4,3.1,20638,223,420,11,2.6,0.78,11555|11816|15216|19165|52163|57320|67443|67819|109624|192656|216869,Adrb2|Apoe|Hfe|Psen2|Camk1|Park7|Map1lc3b|Derl1|Cald1|Ripk2|Arrb2,-0.49,MyList
GO Biological Processes,19,GO:0046165,alcohol biosynthetic process,,-2.2,2.9,3.2,20638,134,420,8,1.9,0.67,11677|11816|20280|20773|57320|57357|109754|233571,Akr1b3|Apoe|Scp2|Sptlc2|Park7|Srd5a3|Cyb5r3|P2ry6,-0.49,MyList
GO Biological Processes,19,GO:0090087,regulation of peptide transport,,-2.2,1.8,2.9,20638,602,420,22,5.2,1.1,11816|12177|14226|14645|15107|15216|17846|18777|18826|19353|21937|22228|52163|57320|64009|65113|66914|68889|68943|76709|108687|226422,Apoe|Bnip3l|Fkbp1b|Glul|Hadh|Hfe|Commd1|Lypla1|Lcp1|Rac1|Tnfrsf1a|Ucp2|Camk1|Park7|Syne1|Ndfip1|Vps28|Ubac2|Pink1|Arpc2|Edem2|Rab29,-0.49,MyList
GO Biological Processes,19,GO:0040017,positive regulation of locomotion,,-2.2,1.8,2.9,20638,602,420,22,5.2,1.1,11465|11848|11853|12273|12476|14082|14751|16170|16202|19141|19353|19354|20692|26396|27226|68585|76709|106512|108058|108101|233571|271457,Actg1|Rhoa|Rhoc|C5ar1|Cd151|Fadd|Gpi1|Il16|Ilk|Lgmn|Rac1|Rac2|Sparc|Map2k2|Pla2g7|Rtn4|Arpc2|Gpsm3|Camk2d|Fermt3|P2ry6|Rab5a,-0.49,MyList
GO Biological Processes,19,GO:0006119,oxidative phosphorylation,,-2.2,3.2,3.3,20638,107,420,7,1.7,0.62,11848|20463|20930|27369|57320|66114|68943,Rhoa|Cox7a2l|Surf1|Dguok|Park7|Dnajc30|Pink1,-0.49,MyList
GO Biological Processes,19,GO:0070486,leukocyte aggregation,,-2.2,7.8,4.2,20638,19,420,3,0.71,0.41,16423|17698|19354,Cd47|Msn|Rac2,-0.49,MyList
GO Biological Processes,19,GO:2000641,regulation of early endosome to late endosome transport,,-2.2,7.8,4.2,20638,19,420,3,0.71,0.41,17698|26396|66700,Msn|Map2k2|Chmp3,-0.49,MyList
KEGG Pathway,24,M00003,"Gluconeogenesis, oxaloacetate => fructose-6P",,-2.2,7.8,4.2,20638,19,420,3,0.71,0.41,13806|13808|433182,Eno1|Eno3|Eno1b,-0.49,MyList
GO Biological Processes,19,GO:0043652,engulfment of apoptotic cell,,-2.2,7.8,4.2,20638,19,420,3,0.71,0.41,19353|19354|56212,Rac1|Rac2|Rhog,-0.49,MyList
GO Biological Processes,19,GO:0014072,response to isoquinoline alkaloid,,-2.2,7.8,4.2,20638,19,420,3,0.71,0.41,14082|14751|19060,Fadd|Gpi1|Ppp5c,-0.49,MyList
KEGG Pathway,24,mmu_M00003,"Gluconeogenesis, oxaloacetate => fructose-6P",,-2.2,7.8,4.2,20638,19,420,3,0.71,0.41,13806|13808|433182,Eno1|Eno3|Eno1b,-0.49,MyList
Reactome Gene Sets,6,R-MMU-9012852,Signaling by NOTCH3,,-2.2,7.8,4.2,20638,19,420,3,0.71,0.41,19165|66340|226548,Psen2|Psenen|Aph1a,-0.49,MyList
Reactome Gene Sets,6,R-MMU-9013507,NOTCH3 Activation and Transmission of Signal to the Nucleus,,-2.2,7.8,4.2,20638,19,420,3,0.71,0.41,19165|66340|226548,Psen2|Psenen|Aph1a,-0.49,MyList
GO Biological Processes,19,GO:0031344,regulation of cell projection organization,,-2.2,1.7,2.8,20638,753,420,26,6.2,1.2,11816|11848|12345|12492|14226|16202|19353|19354|21648|22368|22629|23789|23999|26396|27369|52163|56212|57784|64009|68585|76709|109905|226422|242687|260409|271457,Apoe|Rhoa|Capzb|Scarb2|Fkbp1b|Ilk|Rac1|Rac2|Dynlt1b|Trpv2|Ywhah|Coro1b|Twf2|Map2k2|Dguok|Camk1|Rhog|Bin3|Syne1|Rtn4|Arpc2|Rap1a|Rab29|Wasf2|Cdc42ep3|Rab5a,-0.49,MyList
KEGG Pathway,24,mmu00330,Arginine and proline metabolism,,-2.2,4.2,3.6,20638,58,420,5,1.2,0.53,11669|12709|20229|56752|69051,Aldh2|Ckb|Sat1|Aldh9a1|Pycr2,-0.48,MyList
GO Biological Processes,19,GO:0036475,neuron death in response to oxidative stress,,-2.2,5.3,3.8,20638,37,420,4,0.95,0.47,14768|57320|65106|68943,Lancl1|Park7|Arl6ip5|Pink1,-0.48,MyList
GO Biological Processes,19,GO:1901215,negative regulation of neuron death,,-2.2,2.3,3,20638,257,420,12,2.9,0.81,11757|11816|11848|12273|14751|16202|19060|19063|19141|57320|68943|216869,Prdx3|Apoe|Rhoa|C5ar1|Gpi1|Ilk|Ppp5c|Ppt1|Lgmn|Park7|Pink1|Arrb2,-0.47,MyList
Reactome Gene Sets,6,R-MMU-1500931,Cell-Cell communication,,-2.2,3.6,3.4,20638,83,420,6,1.4,0.58,11465|12476|16202|16423|23880|381484,Actg1|Cd151|Ilk|Cd47|Fyb|Gm5150,-0.46,MyList
GO Biological Processes,19,GO:0032655,regulation of interleukin-12 production,,-2.2,4.2,3.5,20638,59,420,5,1.2,0.53,11433|16170|16423|170744|216869,Acp5|Il16|Cd47|Tlr8|Arrb2,-0.46,MyList
KEGG Pathway,24,ko00561,Glycerolipid metabolism,,-2.2,4.2,3.5,20638,59,420,5,1.2,0.53,11669|11677|14187|56752|66853,Aldh2|Akr1b3|Akr1b8|Aldh9a1|Pnpla2,-0.46,MyList
GO Biological Processes,19,GO:0032663,regulation of interleukin-2 production,,-2.2,4.2,3.5,20638,59,420,5,1.2,0.53,22695|74131|108723|192656|332579,Zfp36|Sash3|Card11|Ripk2|Card9,-0.46,MyList
GO Biological Processes,19,GO:0031349,positive regulation of defense response,,-2.2,2.3,3,20638,259,420,12,2.9,0.81,14082|16170|16423|16643|21937|26904|57320|100561|106512|170744|192656|332579,Fadd|Il16|Cd47|Klrd1|Tnfrsf1a|Sh2d1b1|Park7|Slc15a4|Gpsm3|Tlr8|Ripk2|Card9,-0.45,MyList
GO Biological Processes,19,GO:0001817,regulation of cytokine production,,-2.1,1.7,2.8,20638,722,420,25,6,1.2,11433|12273|14082|15216|15979|16170|16423|16598|19353|21937|22695|26904|27056|57320|65113|68585|74131|104759|106512|108723|170744|192656|216869|217305|332579,Acp5|C5ar1|Fadd|Hfe|Ifngr1|Il16|Cd47|Klf2|Rac1|Tnfrsf1a|Zfp36|Sh2d1b1|Irf5|Park7|Ndfip1|Rtn4|Sash3|Pld4|Gpsm3|Card11|Tlr8|Ripk2|Arrb2|Cd300ld|Card9,-0.45,MyList
GO Biological Processes,19,GO:0046939,nucleotide phosphorylation,,-2.1,3.1,3.2,20638,110,420,7,1.7,0.62,13806|13808|14635|14751|59047|66588|433182,Eno1|Eno3|Galk1|Gpi1|Pnkp|Cmpk1|Eno1b,-0.44,MyList
GO Biological Processes,19,GO:0090066,regulation of anatomical structure size,,-2.1,1.8,2.8,20638,574,420,21,5,1.1,11555|11816|11848|12345|14775|16202|16598|19353|22368|23789|23999|56443|66700|68585|72042|74192|76709|227753|242687|260409|271457,Adrb2|Apoe|Rhoa|Capzb|Gpx1|Ilk|Klf2|Rac1|Trpv2|Coro1b|Twf2|Arpc1a|Chmp3|Rtn4|Cotl1|Arpc5l|Arpc2|Gsn|Wasf2|Cdc42ep3|Rab5a,-0.44,MyList
GO Biological Processes,19,GO:0032695,negative regulation of interleukin-12 production,,-2.1,7.4,4.1,20638,20,420,3,0.71,0.41,11433|170744|216869,Acp5|Tlr8|Arrb2,-0.44,MyList
GO Biological Processes,19,GO:0071071,regulation of phospholipid biosynthetic process,,-2.1,7.4,4.1,20638,20,420,3,0.71,0.41,14705|20280|26457,Bscl2|Scp2|Slc27a1,-0.44,MyList
GO Biological Processes,19,GO:0042454,ribonucleoside catabolic process,,-2.1,7.4,4.1,20638,20,420,3,0.71,0.41,76952|105446|213484,Nt5c2|Gmpr2|Nudt18,-0.44,MyList
KEGG Pathway,24,mmu00561,Glycerolipid metabolism,,-2.1,4.1,3.5,20638,60,420,5,1.2,0.53,11669|11677|14187|56752|66853,Aldh2|Akr1b3|Akr1b8|Aldh9a1|Pnpla2,-0.44,MyList
GO Biological Processes,19,GO:2001238,positive regulation of extrinsic apoptotic signaling pathway,,-2.1,4.1,3.5,20638,60,420,5,1.2,0.53,14082|17000|19045|19165|64704,Fadd|Ltbr|Ppp1ca|Psen2|Htra2,-0.44,MyList
Reactome Gene Sets,6,R-MMU-194315,Signaling by Rho GTPases,,-2.1,1.7,2.8,20638,649,420,23,5.5,1.1,11465|11848|11853|11857|12237|12345|12539|12709|15270|15369|19353|19354|22151|22629|56212|56374|56443|67938|76281|76709|108670|242687|260409,Actg1|Rhoa|Rhoc|Arhgdib|Bub3|Capzb|Cdc37|Ckb|H2ax|Hmox2|Rac1|Rac2|Tubb2a|Ywhah|Rhog|Tmem59|Arpc1a|Myl12b|Tax1bp3|Arpc2|Epsti1|Wasf2|Cdc42ep3,-0.44,MyList
Reactome Gene Sets,6,R-MMU-5673001,RAF/MAP kinase cascade,,-2.1,2.3,3,20638,261,420,12,2.9,0.81,11465|14272|18777|19060|19170|26396|54519|57296|67603|108058|109905|216869,Actg1|Fnta|Lypla1|Ppp5c|Psmb1|Map2k2|Apbb1ip|Psmd8|Dusp6|Camk2d|Rap1a|Arrb2,-0.44,MyList
GO Biological Processes,19,GO:0006790,sulfur compound metabolic process,,-2.1,2.2,2.9,20638,294,420,13,3.1,0.85,14775|15488|20280|26897|52538|57320|59031|65106|68250|72136|108645|171210|625249,Gpx1|Hsd17b4|Scp2|Acot1|Acaa2|Park7|Chst12|Arl6ip5|Ciao2a|Chst14|Mat2b|Acot2|Gpx4,-0.44,MyList
KEGG Pathway,24,mmu04066,HIF-1 signaling pathway,,-2.1,3.1,3.2,20638,111,420,7,1.7,0.62,13806|13808|15979|17000|26396|108058|433182,Eno1|Eno3|Ifngr1|Ltbr|Map2k2|Camk2d|Eno1b,-0.43,MyList
KEGG Pathway,24,ko03320,PPAR signaling pathway,,-2.1,3.5,3.3,20638,85,420,6,1.4,0.58,16202|18830|20280|26457|57875|113868,Ilk|Pltp|Scp2|Slc27a1|Angptl4|Acaa1a,-0.42,MyList
GO Biological Processes,19,GO:0044089,positive regulation of cellular component biogenesis,,-2.1,1.8,2.8,20638,541,420,20,4.8,1,11816|11848|11853|13494|13854|16423|17698|18826|19353|19354|22218|23789|23999|56443|57320|74192|76709|227753|242687|260409,Apoe|Rhoa|Rhoc|Drg1|Epn1|Cd47|Msn|Lcp1|Rac1|Rac2|Sumo1|Coro1b|Twf2|Arpc1a|Park7|Arpc5l|Arpc2|Gsn|Wasf2|Cdc42ep3,-0.42,MyList
GO Biological Processes,19,GO:0044262,cellular carbohydrate metabolic process,,-2.1,2.2,2.9,20638,296,420,13,3.1,0.85,11677|12492|14635|19045|27357|66294|72674|80915|104570|110006|110095|232984|233571,Akr1b3|Scarb2|Galk1|Ppp1ca|Gyg|Fam3a|Adipor1|Dusp12|Ppp4r3b|Gusb|Pygl|B3gnt8|P2ry6,-0.42,MyList
GO Biological Processes,19,GO:0000302,response to reactive oxygen species,,-2.1,2.5,3,20638,200,420,10,2.4,0.74,11677|11757|12359|14281|14775|22228|57320|68943|140742|246196,Akr1b3|Prdx3|Cat|Fos|Gpx1|Ucp2|Park7|Pink1|Sesn1|Zfp277,-0.41,MyList
GO Biological Processes,19,GO:0016051,carbohydrate biosynthetic process,,-2.1,2.5,3,20638,200,420,10,2.4,0.74,11677|14751|19045|27357|59031|66294|72136|104570|232984|233571,Akr1b3|Gpi1|Ppp1ca|Gyg|Chst12|Fam3a|Chst14|Ppp4r3b|B3gnt8|P2ry6,-0.41,MyList
GO Biological Processes,19,GO:0062197,cellular response to chemical stress,,-2.1,2.1,2.9,20638,331,420,14,3.3,0.88,11669|11677|11757|14281|14768|14775|20719|23992|57320|64704|65106|68943|69051|246196,Aldh2|Akr1b3|Prdx3|Fos|Lancl1|Gpx1|Serpinb6a|Prkra|Park7|Htra2|Arl6ip5|Pink1|Pycr2|Zfp277,-0.4,MyList
GO Biological Processes,19,GO:0051224,negative regulation of protein transport,,-2.1,2.8,3.1,20638,141,420,8,1.9,0.67,11816|14226|15107|18777|22228|57320|65113|68889,Apoe|Fkbp1b|Hadh|Lypla1|Ucp2|Park7|Ndfip1|Ubac2,-0.4,MyList
GO Biological Processes,19,GO:0031346,positive regulation of cell projection organization,,-2.1,1.9,2.8,20638,436,420,17,4,0.96,11816|12492|14226|16202|19353|19354|21648|22368|23789|23999|26396|52163|68585|76709|109905|242687|260409,Apoe|Scarb2|Fkbp1b|Ilk|Rac1|Rac2|Dynlt1b|Trpv2|Coro1b|Twf2|Map2k2|Camk1|Rtn4|Arpc2|Rap1a|Wasf2|Cdc42ep3,-0.4,MyList
GO Biological Processes,19,GO:0033617,mitochondrial cytochrome c oxidase assembly,,-2.1,7,4,20638,21,420,3,0.71,0.41,20930|66278|69089,Surf1|Smim20|Oxa1l,-0.4,MyList
GO Biological Processes,19,GO:0045953,negative regulation of natural killer cell mediated cytotoxicity,,-2.1,7,4,20638,21,420,3,0.71,0.41,16643|26904|216869,Klrd1|Sh2d1b1|Arrb2,-0.4,MyList
GO Biological Processes,19,GO:0009119,ribonucleoside metabolic process,,-2.1,4,3.4,20638,62,420,5,1.2,0.53,11848|56248|76952|105446|213484,Rhoa|Ak3|Nt5c2|Gmpr2|Nudt18,-0.39,MyList
Reactome Gene Sets,6,R-MMU-5684996,MAPK1/MAPK3 signaling,,-2.1,2.2,2.9,20638,266,420,12,2.9,0.81,11465|14272|18777|19060|19170|26396|54519|57296|67603|108058|109905|216869,Actg1|Fnta|Lypla1|Ppp5c|Psmb1|Map2k2|Apbb1ip|Psmd8|Dusp6|Camk2d|Rap1a|Arrb2,-0.39,MyList
GO Biological Processes,19,GO:0051348,negative regulation of transferase activity,,-2.1,2.2,2.9,20638,266,420,12,2.9,0.81,11757|11816|12580|15242|16202|19165|22695|57320|67603|67763|72836|217303,Prdx3|Apoe|Cdkn2c|Hhex|Ilk|Psen2|Zfp36|Park7|Dusp6|Prpsap1|Pot1b|Cd300a,-0.39,MyList
GO Biological Processes,19,GO:0071357,cellular response to type I interferon,,-2.1,4.9,3.6,20638,40,420,4,0.95,0.47,12539|14082|15976|80876,Cdc37|Fadd|Ifnar2|Ifitm2,-0.39,MyList
GO Biological Processes,19,GO:0090224,regulation of spindle organization,,-2.1,4.9,3.6,20638,40,420,4,0.95,0.47,13494|68942|76959|234852,Drg1|Chmp2b|Chmp5|Chmp1a,-0.39,MyList
GO Biological Processes,19,GO:0060337,type I interferon signaling pathway,,-2.1,4.9,3.6,20638,40,420,4,0.95,0.47,12539|14082|15976|80876,Cdc37|Fadd|Ifnar2|Ifitm2,-0.39,MyList
GO Biological Processes,19,GO:0001881,receptor recycling,,-2.1,4.9,3.6,20638,40,420,4,0.95,0.47,19165|19326|76959|226422,Psen2|Rab11b|Chmp5|Rab29,-0.39,MyList
Reactome Gene Sets,6,R-MMU-4086400,PCP/CE pathway,,-2.1,3.4,3.2,20638,87,420,6,1.4,0.58,11848|19170|19353|19354|57296|216869,Rhoa|Psmb1|Rac1|Rac2|Psmd8|Arrb2,-0.39,MyList
GO Biological Processes,19,GO:0015748,organophosphate ester transport,,-2.1,3,3.1,20638,114,420,7,1.7,0.62,11816|12492|16423|18830|20280|20524|228983,Apoe|Scarb2|Cd47|Pltp|Scp2|Slc25a17|Osbpl2,-0.39,MyList
GO Biological Processes,19,GO:0051017,actin filament bundle assembly,,-2.1,2.6,3,20638,172,420,9,2.1,0.71,11465|11848|11853|16423|18826|19353|23789|109624|242687,Actg1|Rhoa|Rhoc|Cd47|Lcp1|Rac1|Coro1b|Cald1|Wasf2,-0.39,MyList
GO Biological Processes,19,GO:0007264,small GTPase mediated signal transduction,,-2,1.9,2.8,20638,439,420,17,4,0.96,11816|11848|11853|11857|14569|19353|19354|19744|20163|27261|56212|68585|76281|108058|109905|242687|260409,Apoe|Rhoa|Rhoc|Arhgdib|Gdi2|Rac1|Rac2|Rheb|Rsu1|Dok3|Rhog|Rtn4|Tax1bp3|Camk2d|Rap1a|Wasf2|Cdc42ep3,-0.39,MyList
GO Biological Processes,19,GO:0002697,regulation of immune effector process,,-2,1.9,2.8,20638,439,420,17,4,0.96,12493|14082|14751|15216|16423|16643|19354|26904|65113|68585|69583|74131|100561|109905|192656|216869|217303,Cd37|Fadd|Gpi1|Hfe|Cd47|Klrd1|Rac2|Sh2d1b1|Ndfip1|Rtn4|Tnfsf13|Sash3|Slc15a4|Rap1a|Ripk2|Arrb2|Cd300a,-0.39,MyList
GO Biological Processes,19,GO:0010498,proteasomal protein catabolic process,,-2,1.9,2.7,20638,475,420,18,4.3,0.99,11816|14775|14794|15216|17846|19165|19170|22218|28000|52377|52551|57296|57320|59008|67819|68889|108687|216869,Apoe|Gpx1|Spsb2|Hfe|Commd1|Psen2|Psmb1|Sumo1|Prpf19|Rcn3|Sgta|Psmd8|Park7|Anapc5|Derl1|Ubac2|Edem2|Arrb2,-0.39,MyList
GO Biological Processes,19,GO:0072593,reactive oxygen species metabolic process,,-2,2.1,2.8,20638,301,420,13,3.1,0.85,11433|11669|11757|11848|12359|14775|16423|16598|19353|57320|68943|140742|269823,Acp5|Aldh2|Prdx3|Rhoa|Cat|Gpx1|Cd47|Klf2|Rac1|Park7|Pink1|Sesn1|Pon3,-0.38,MyList
GO Biological Processes,19,GO:0030865,cortical cytoskeleton organization,,-2,3.9,3.3,20638,63,420,5,1.2,0.53,11848|11853|19353|19354|56212,Rhoa|Rhoc|Rac1|Rac2|Rhog,-0.38,MyList
Reactome Gene Sets,6,R-MMU-373760,L1CAM interactions,,-2,3.9,3.3,20638,63,420,5,1.2,0.53,11465|17698|19353|22151|26396,Actg1|Msn|Rac1|Tubb2a|Map2k2,-0.38,MyList
GO Biological Processes,19,GO:0032615,interleukin-12 production,,-2,3.9,3.3,20638,63,420,5,1.2,0.53,11433|16170|16423|170744|216869,Acp5|Il16|Cd47|Tlr8|Arrb2,-0.38,MyList
GO Biological Processes,19,GO:0002699,positive regulation of immune effector process,,-2,2.2,2.9,20638,268,420,12,2.9,0.81,12493|14082|14751|16643|19354|26904|68585|69583|74131|109905|192656|217303,Cd37|Fadd|Gpi1|Klrd1|Rac2|Sh2d1b1|Rtn4|Tnfsf13|Sash3|Rap1a|Ripk2|Cd300a,-0.38,MyList
Reactome Gene Sets,6,R-MMU-114608,Platelet degranulation ,,-2,3,3.1,20638,115,420,7,1.7,0.62,11465|20363|20692|67059|68117|72017|108101,Actg1|Selenop|Sparc|Ola1|Apool|Cyb5r1|Fermt3,-0.38,MyList
GO Biological Processes,19,GO:2000147,positive regulation of cell motility,,-2,1.8,2.7,20638,587,420,21,5,1.1,11465|11848|11853|12273|12476|14082|14751|16202|19141|19353|19354|20692|26396|27226|68585|76709|106512|108058|108101|233571|271457,Actg1|Rhoa|Rhoc|C5ar1|Cd151|Fadd|Gpi1|Ilk|Lgmn|Rac1|Rac2|Sparc|Map2k2|Pla2g7|Rtn4|Arpc2|Gpsm3|Camk2d|Fermt3|P2ry6|Rab5a,-0.38,MyList
GO Biological Processes,19,GO:0072595,maintenance of protein localization in organelle,,-2,4.8,3.5,20638,41,420,4,0.95,0.47,57320|64009|68137|68943,Park7|Syne1|Kdelr1|Pink1,-0.37,MyList
GO Biological Processes,19,GO:0045022,early endosome to late endosome transport,,-2,4.8,3.5,20638,41,420,4,0.95,0.47,17698|26396|66700|271457,Msn|Map2k2|Chmp3|Rab5a,-0.37,MyList
GO Biological Processes,19,GO:0031396,regulation of protein ubiquitination,,-2,2.4,2.9,20638,205,420,10,2.4,0.74,17846|19165|57320|65113|66914|67819|68943|192656|216869|382551,Commd1|Psen2|Park7|Ndfip1|Vps28|Derl1|Pink1|Ripk2|Arrb2|Cd300ld3,-0.37,MyList
Reactome Gene Sets,6,R-MMU-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-2,1.7,2.7,20638,664,420,23,5.5,1.1,11465|11848|11853|11857|12237|12345|12539|12709|15270|15369|19353|19354|22151|22629|56212|56374|56443|67938|76281|76709|108670|242687|260409,Actg1|Rhoa|Rhoc|Arhgdib|Bub3|Capzb|Cdc37|Ckb|H2ax|Hmox2|Rac1|Rac2|Tubb2a|Ywhah|Rhog|Tmem59|Arpc1a|Myl12b|Tax1bp3|Arpc2|Epsti1|Wasf2|Cdc42ep3,-0.37,MyList
KEGG Pathway,24,mmu03320,PPAR signaling pathway,,-2,3.3,3.2,20638,89,420,6,1.4,0.58,16202|18830|20280|26457|57875|113868,Ilk|Pltp|Scp2|Slc27a1|Angptl4|Acaa1a,-0.37,MyList
GO Biological Processes,19,GO:0098780,response to mitochondrial depolarisation,,-2,6.7,3.9,20638,22,420,3,0.71,0.41,12539|64704|68943,Cdc37|Htra2|Pink1,-0.37,MyList
GO Biological Processes,19,GO:0002716,negative regulation of natural killer cell mediated immunity,,-2,6.7,3.9,20638,22,420,3,0.71,0.41,16643|26904|216869,Klrd1|Sh2d1b1|Arrb2,-0.37,MyList
WikiPathways,27,WP336,Fatty Acid Biosynthesis,,-2,6.7,3.9,20638,22,420,3,0.71,0.41,15107|51798|52538,Hadh|Ech1|Acaa2,-0.37,MyList
GO Biological Processes,19,GO:0120161,regulation of cold-induced thermogenesis,,-2,2.7,3,20638,145,420,8,1.9,0.67,11555|14705|15107|19079|19744|22228|22368|72674,Adrb2|Bscl2|Hadh|Prkab1|Rheb|Ucp2|Trpv2|Adipor1,-0.37,MyList
GO Biological Processes,19,GO:0106106,cold-induced thermogenesis,,-2,2.7,3,20638,145,420,8,1.9,0.67,11555|14705|15107|19079|19744|22228|22368|72674,Adrb2|Bscl2|Hadh|Prkab1|Rheb|Ucp2|Trpv2|Adipor1,-0.37,MyList
GO Biological Processes,19,GO:0061572,actin filament bundle organization,,-2,2.5,2.9,20638,175,420,9,2.1,0.71,11465|11848|11853|16423|18826|19353|23789|109624|242687,Actg1|Rhoa|Rhoc|Cd47|Lcp1|Rac1|Coro1b|Cald1|Wasf2,-0.36,MyList
