Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
Reactome Gene Sets,6,R-MMU-8980692,RHOA GTPase cycle,,-7.6,4.9,7.6,20638,134,564,18,3.2,0.74,13367|16801|19878|20868|20874|23853|29875|70719|71302|72754|75547|94176|98386|102098|213498|226652|263406|320795,Diaph1|Arhgef1|Rock2|Stk10|Slk|Def6|Iqgap1|Arhgap45|Arhgap26|Arhgef10l|Akap13|Dock2|Lbr|Arhgef18|Arhgef11|Arhgap30|Plekhg3|Pkn1,-4.9,MyList
GO Biological Processes,19,GO:0043487,regulation of RNA stability,,-7.5,5.2,7.7,20638,120,564,17,3,0.72,11991|12193|13046|19317|19878|21938|74203|80912|80913|212943|228994|229096|230908|231464|233033|233908|381305,Hnrnpd|Zfp36l2|Celf1|Qk|Rock2|Tnfrsf1b|Eif4enif1|Pum1|Pum2|Tent5a|Ythdf1|Ythdf3|Tardbp|Cnot6l|Samd4b|Fus|Rc3h1,-4.9,MyList
GO Biological Processes,19,GO:0007044,cell-substrate junction assembly,,-7.5,5.9,7.9,20638,93,564,15,2.7,0.68,11426|12043|14268|16416|16971|18720|19211|19229|19271|20874|22330|26921|29875|72349|76707,Macf1|Bcl2|Fn1|Itgb3|Lrp1|Pip5k1a|Pten|Ptk2b|Ptprj|Slk|Vcl|Map4k4|Iqgap1|Dusp3|Clasp1,-4.8,MyList
GO Biological Processes,19,GO:0043488,regulation of mRNA stability,,-7.5,5.5,7.8,20638,107,564,16,2.8,0.7,11991|12193|13046|19317|19878|74203|80912|80913|212943|228994|229096|230908|231464|233033|233908|381305,Hnrnpd|Zfp36l2|Celf1|Qk|Rock2|Eif4enif1|Pum1|Pum2|Tent5a|Ythdf1|Ythdf3|Tardbp|Cnot6l|Samd4b|Fus|Rc3h1,-4.8,MyList
GO Biological Processes,19,GO:1901361,organic cyclic compound catabolic process,,-7.4,2.8,6.6,20638,453,564,35,6.2,1,11717|11783|11991|12193|13046|19317|19878|21938|72587|74203|80912|80913|104625|108077|114664|192160|212943|213988|214133|214597|228994|229096|229512|229663|230908|231464|232791|233033|233789|233833|233908|234594|239528|246728|381305,Ampd3|Apaf1|Hnrnpd|Zfp36l2|Celf1|Qk|Rock2|Tnfrsf1b|Pan3|Eif4enif1|Pum1|Pum2|Cnot6|Skiv2l|Hsd17b11|Casc3|Tent5a|Tnrc6b|Tet2|Sidt2|Ythdf1|Ythdf3|Smg5|Csde1|Tardbp|Cnot6l|Cnot3|Samd4b|Smg1|Tnrc6a|Fus|Cnot1|Ago2|Oas2|Rc3h1,-4.8,MyList
KEGG Pathway,24,mmu04810,Regulation of actin cytoskeleton,,-7.4,3.8,7.1,20638,220,564,23,4.1,0.83,12928|13367|14182|14268|16401|16408|16409|16416|16653|16801|18707|18718|18720|19046|19878|20130|20663|22330|29875|219140|231637|232807|320795,Crk|Diaph1|Fgfr1|Fn1|Itga4|Itgal|Itgam|Itgb3|Kras|Arhgef1|Pik3cd|Pip4k2a|Pip5k1a|Ppp1cb|Rock2|Rras|Sos2|Vcl|Iqgap1|Spata13|Ssh1|Ppp1r12c|Pkn1,-4.8,MyList
GO Biological Processes,19,GO:0007265,Ras protein signal transduction,,-7.4,3.1,6.7,20638,352,564,30,5.3,0.94,12402|12928|13860|16653|16801|18129|18226|19053|19732|19878|20130|20663|24071|26554|26921|30955|56392|64095|64652|69581|72754|75547|76108|94176|102098|193385|211673|213498|219140|263406,Cbl|Crk|Eps8|Kras|Arhgef1|Notch2|Nup62|Ppp2cb|Rgl2|Rock2|Rras|Sos2|Synj2bp|Cul3|Map4k4|Pik3cg|Shoc2|Gpr35|Nisch|Rhou|Arhgef10l|Akap13|Rap2a|Dock2|Arhgef18|Ripor2|Arfgef1|Arhgef11|Spata13|Plekhg3,-4.8,MyList
GO Biological Processes,19,GO:0009896,positive regulation of catabolic process,,-7.3,2.8,6.5,20638,457,564,35,6.2,1,11651|11991|12193|12398|12795|13046|13132|13179|15511|16971|18718|19211|19229|19317|19878|21938|56490|74203|80912|93679|93687|209387|211770|213988|216157|228994|229096|230908|231464|233833|234594|239528|252972|381305|606496,Akt1|Hnrnpd|Zfp36l2|Cbfa2t3|Plk3|Celf1|Dab2|Dcn|Hspa1b|Lrp1|Pip4k2a|Pten|Ptk2b|Qk|Rock2|Tnfrsf1b|Zbtb20|Eif4enif1|Pum1|Trim8|Csnk1a1|Trim30d|Trib1|Tnrc6b|Tmem259|Ythdf1|Ythdf3|Tardbp|Cnot6l|Tnrc6a|Cnot1|Ago2|Tpcn1|Rc3h1|Gsk3a,-4.7,MyList
GO Biological Processes,19,GO:0048872,homeostasis of number of cells,,-7.3,3.1,6.6,20638,356,564,30,5.3,0.94,11479|11651|11717|12043|12772|14042|16150|16331|16409|16653|16923|16969|17356|18707|19645|20185|20663|20683|20687|22778|50794|69188|78591|99982|214133|223770|226844|230257|320795|381305,Acvr1b|Akt1|Ampd3|Bcl2|Ccr2|Ext1|Ikbkb|Inpp5d|Itgam|Kras|Sh2b3|Zbtb7a|Afdn|Pik3cd|Rb1|Ncor1|Sos2|Sp1|Sp3|Ikzf1|Klf13|Kmt2e|Mir142hg|Kdm1a|Tet2|Brd1|Flvcr1|Ptbp3|Pkn1|Rc3h1,-4.7,MyList
GO Biological Processes,19,GO:0150115,cell-substrate junction organization,,-7.1,5.5,7.6,20638,99,564,15,2.7,0.68,11426|12043|14268|16416|16971|18720|19211|19229|19271|20874|22330|26921|29875|72349|76707,Macf1|Bcl2|Fn1|Itgb3|Lrp1|Pip5k1a|Pten|Ptk2b|Ptprj|Slk|Vcl|Map4k4|Iqgap1|Dusp3|Clasp1,-4.5,MyList
KEGG Pathway,24,mmu04010,MAPK signaling pathway,,-7.1,3.5,6.8,20638,264,564,25,4.4,0.87,11651|12928|13653|14182|15511|16150|16653|17347|18021|18033|19043|19058|20130|20663|26400|26401|26403|26921|53859|68652|70686|72349|192176|216965|320795,Akt1|Crk|Egr1|Fgfr1|Hspa1b|Ikbkb|Kras|Mknk2|Nfatc3|Nfkb1|Ppm1b|Ppp3r1|Rras|Sos2|Map2k7|Map3k1|Map3k11|Map4k4|Map3k14|Tab2|Dusp16|Dusp3|Flna|Taok1|Pkn1,-4.5,MyList
GO Biological Processes,19,GO:0016311,dephosphorylation,,-7.1,3,6.5,20638,382,564,31,5.5,0.96,12043|13003|14678|16150|16331|19043|19046|19053|19058|19211|19248|19264|19267|19271|19878|26931|26936|29875|52432|52468|68188|70686|72349|74585|104015|217124|226849|229512|231637|232341|243819,Bcl2|Vcan|Gnai2|Ikbkb|Inpp5d|Ppm1b|Ppp1cb|Ppp2cb|Ppp3r1|Pten|Ptpn12|Ptprc|Ptpre|Ptprj|Rock2|Ppp2r5c|Mprip|Iqgap1|Ppp2r2d|Ctdsp2|Sympk|Dusp16|Dusp3|Sppl3|Synj1|Ppp1r9b|Ppp2r5a|Smg5|Ssh1|Wnk1|Ppp6r1,-4.5,MyList
GO Biological Processes,19,GO:0018209,peptidyl-serine modification,,-7.1,3,6.5,20638,363,564,30,5.3,0.94,11651|12043|12747|13179|13548|14423|15257|16150|16589|17169|17347|18759|18763|19211|19878|50523|68169|69181|83946|93687|103236|104175|106504|110355|232341|232430|233789|320795|338467|606496,Akt1|Bcl2|Clk1|Dcn|Dyrk1a|Galnt1|Hipk1|Ikbkb|Uhmk1|Mark3|Mknk2|Prkci|Pkd1|Pten|Rock2|Lats2|Ndnf|Dyrk2|Phip|Csnk1a1|Csnk1g2|Sbk1|Stk38|Grk2|Wnk1|Crebl2|Smg1|Pkn1|Morc3|Gsk3a,-4.5,MyList
GO Biological Processes,19,GO:1901653,cellular response to peptide,,-7.1,3.2,6.6,20638,304,564,27,4.8,0.9,11651|12928|13688|14360|14678|16401|16971|18033|18519|18718|18759|19211|19267|19271|19878|20402|20683|20852|54601|83946|104215|106572|110355|192157|231207|232975|606496,Akt1|Crk|Eif4ebp2|Fyn|Gnai2|Itga4|Lrp1|Nfkb1|Kat2b|Pip4k2a|Prkci|Pten|Ptpre|Ptprj|Rock2|Zfp106|Sp1|Stat6|Foxo4|Phip|Rhoq|Rab31|Grk2|Socs7|Cpeb2|Atp1a3|Gsk3a,-4.5,MyList
WikiPathways,27,WP572,EGFR1 Signaling Pathway,,-7,4.1,7,20638,178,564,20,3.5,0.78,11651|12402|12608|12928|13860|16653|18707|18759|19229|19248|19707|20663|20683|26400|26401|30955|53859|56392|215114|232341,Akt1|Cbl|Cebpb|Crk|Eps8|Kras|Pik3cd|Prkci|Ptk2b|Ptpn12|Reps1|Sos2|Sp1|Map2k7|Map3k1|Pik3cg|Map3k14|Shoc2|Hip1|Wnk1,-4.5,MyList
GO Biological Processes,19,GO:1901652,response to peptide,,-7,2.9,6.4,20638,407,564,32,5.7,0.97,11651|12928|13618|13653|13688|14360|14678|16150|16401|16971|17395|18033|18519|18718|18759|19211|19267|19271|19878|20384|20402|20683|20852|54601|83946|104215|106572|110355|192157|231207|232975|606496,Akt1|Crk|Ednrb|Egr1|Eif4ebp2|Fyn|Gnai2|Ikbkb|Itga4|Lrp1|Mmp9|Nfkb1|Kat2b|Pip4k2a|Prkci|Pten|Ptpre|Ptprj|Rock2|Srsf5|Zfp106|Sp1|Stat6|Foxo4|Phip|Rhoq|Rab31|Grk2|Socs7|Cpeb2|Atp1a3|Gsk3a,-4.5,MyList
GO Biological Processes,19,GO:1903131,mononuclear cell differentiation,,-7,2.7,6.3,20638,471,564,35,6.2,1,12043|12193|12399|12608|12772|13653|14159|16071|16194|16331|16364|16969|18021|18129|18782|18987|19229|19264|19271|19401|20185|20663|20687|20737|20852|22632|22778|74039|94176|108655|320940|328365|328572|381305|381319,Bcl2|Zfp36l2|Runx3|Cebpb|Ccr2|Egr1|Fes|Igkc|Il6ra|Inpp5d|Irf4|Zbtb7a|Nfatc3|Notch2|Pla2g2d|Pou2f2|Ptk2b|Ptprc|Ptprj|Rara|Ncor1|Sos2|Sp3|Spn|Stat6|Yy1|Ikzf1|Nfam1|Dock2|Foxp1|Atp11c|Zmiz1|Ep300|Rc3h1|Batf3,-4.5,MyList
GO Biological Processes,19,GO:1903827,regulation of cellular protein localization,,-7,2.5,6.2,20638,561,564,39,6.9,1.1,11651|12488|12795|13132|13383|14360|16409|16416|16498|16589|16971|18226|18759|19058|19645|19878|20742|24071|27403|29875|50523|54354|93679|99982|103573|104015|104215|192176|193385|215280|217124|218914|226849|228136|230908|231637|235626|328572|606496,Akt1|Cd2ap|Plk3|Dab2|Dlg1|Fyn|Itgam|Itgb3|Kcnab2|Uhmk1|Lrp1|Nup62|Prkci|Ppp3r1|Rb1|Rock2|Sptbn1|Synj2bp|Abca7|Iqgap1|Lats2|Rassf5|Trim8|Kdm1a|Xpo1|Synj1|Rhoq|Flna|Ripor2|Wipf1|Ppp1r9b|Wapl|Ppp2r5a|Zdhhc5|Tardbp|Ssh1|Setd2|Ep300|Gsk3a,-4.4,MyList
KEGG Pathway,24,ko04810,Regulation of actin cytoskeleton,,-7,3.8,6.8,20638,214,564,22,3.9,0.82,12928|13367|14182|14268|16401|16408|16409|16416|16653|16801|18707|18718|18720|19046|19878|20130|20663|22330|29875|219140|231637|232807,Crk|Diaph1|Fgfr1|Fn1|Itga4|Itgal|Itgam|Itgb3|Kras|Arhgef1|Pik3cd|Pip4k2a|Pip5k1a|Ppp1cb|Rock2|Rras|Sos2|Vcl|Iqgap1|Spata13|Ssh1|Ppp1r12c,-4.4,MyList
GO Biological Processes,19,GO:0030335,positive regulation of cell migration,,-6.9,2.5,6.2,20638,564,564,39,6.9,1.1,11479|11651|12043|12767|12772|12928|13132|13367|13653|14182|14268|14678|16195|16401|16416|16971|17188|17395|18707|19229|19264|19271|19878|20130|20683|20737|26921|29875|30955|50918|51886|54601|70097|76707|192176|193385|231637|232341|239528,Acvr1b|Akt1|Bcl2|Cxcr4|Ccr2|Crk|Dab2|Diaph1|Egr1|Fgfr1|Fn1|Gnai2|Il6st|Itga4|Itgb3|Lrp1|Maz|Mmp9|Pik3cd|Ptk2b|Ptprc|Ptprj|Rock2|Rras|Sp1|Spn|Map4k4|Iqgap1|Pik3cg|Myadm|Fubp1|Foxo4|Sash1|Clasp1|Flna|Ripor2|Ssh1|Wnk1|Ago2,-4.4,MyList
KEGG Pathway,24,mmu04660,T cell receptor signaling pathway,,-6.7,5.1,7.2,20638,107,564,15,2.7,0.68,11651|12402|13383|14360|16150|16653|18021|18033|18707|19058|19264|20663|26400|53859|320795,Akt1|Cbl|Dlg1|Fyn|Ikbkb|Kras|Nfatc3|Nfkb1|Pik3cd|Ppp3r1|Ptprc|Sos2|Map2k7|Map3k14|Pkn1,-4.2,MyList
Reactome Gene Sets,6,R-MMU-9013106,RHOC GTPase cycle,,-6.6,6.6,7.6,20638,67,564,12,2.1,0.61,13367|16801|19878|20868|20874|29875|71302|72754|75547|98386|213498|320795,Diaph1|Arhgef1|Rock2|Stk10|Slk|Iqgap1|Arhgap26|Arhgef10l|Akap13|Lbr|Arhgef11|Pkn1,-4.1,MyList
GO Biological Processes,19,GO:0046578,regulation of Ras protein signal transduction,,-6.6,3.5,6.5,20638,242,564,23,4.1,0.83,12402|12928|13860|16653|16801|18129|18226|19053|19732|20663|26554|26921|30955|56392|64095|72754|75547|94176|102098|193385|211673|219140|263406,Cbl|Crk|Eps8|Kras|Arhgef1|Notch2|Nup62|Ppp2cb|Rgl2|Sos2|Cul3|Map4k4|Pik3cg|Shoc2|Gpr35|Arhgef10l|Akap13|Dock2|Arhgef18|Ripor2|Arfgef1|Spata13|Plekhg3,-4.1,MyList
GO Biological Processes,19,GO:0030098,lymphocyte differentiation,,-6.6,2.7,6.1,20638,426,564,32,5.7,0.97,12043|12193|12399|12772|13653|16071|16194|16331|16364|16969|18021|18129|18782|18987|19229|19264|19271|19401|20185|20663|20687|20737|20852|22632|22778|74039|94176|108655|320940|328365|328572|381305,Bcl2|Zfp36l2|Runx3|Ccr2|Egr1|Igkc|Il6ra|Inpp5d|Irf4|Zbtb7a|Nfatc3|Notch2|Pla2g2d|Pou2f2|Ptk2b|Ptprc|Ptprj|Rara|Ncor1|Sos2|Sp3|Spn|Stat6|Yy1|Ikzf1|Nfam1|Dock2|Foxp1|Atp11c|Zmiz1|Ep300|Rc3h1,-4.1,MyList
GO Biological Processes,19,GO:2000147,positive regulation of cell motility,,-6.5,2.4,5.9,20638,587,564,39,6.9,1.1,11479|11651|12043|12767|12772|12928|13132|13367|13653|14182|14268|14678|16195|16401|16416|16971|17188|17395|18707|19229|19264|19271|19878|20130|20683|20737|26921|29875|30955|50918|51886|54601|70097|76707|192176|193385|231637|232341|239528,Acvr1b|Akt1|Bcl2|Cxcr4|Ccr2|Crk|Dab2|Diaph1|Egr1|Fgfr1|Fn1|Gnai2|Il6st|Itga4|Itgb3|Lrp1|Maz|Mmp9|Pik3cd|Ptk2b|Ptprc|Ptprj|Rock2|Rras|Sp1|Spn|Map4k4|Iqgap1|Pik3cg|Myadm|Fubp1|Foxo4|Sash1|Clasp1|Flna|Ripor2|Ssh1|Wnk1|Ago2,-4,MyList
KEGG Pathway,24,mmu04062,Chemokine signaling pathway,,-6.4,3.8,6.5,20638,193,564,20,3.5,0.78,11513|11651|12767|12772|12928|14678|16150|16653|18033|18707|19229|19878|20663|26385|94176|104625|110355|320129|320795|606496,Adcy7|Akt1|Cxcr4|Ccr2|Crk|Gnai2|Ikbkb|Kras|Nfkb1|Pik3cd|Ptk2b|Rock2|Sos2|Grk6|Dock2|Cnot6|Grk2|Grk3|Pkn1|Gsk3a,-4,MyList
GO Biological Processes,19,GO:0048041,focal adhesion assembly,,-6.4,5.7,7.2,20638,83,564,13,2.3,0.63,11426|12043|16971|18720|19211|19229|19271|20874|22330|26921|29875|72349|76707,Macf1|Bcl2|Lrp1|Pip5k1a|Pten|Ptk2b|Ptprj|Slk|Vcl|Map4k4|Iqgap1|Dusp3|Clasp1,-4,MyList
GO Biological Processes,19,GO:0018210,peptidyl-threonine modification,,-6.4,4.6,6.8,20638,128,564,16,2.8,0.7,11479|11651|12043|12747|13548|14423|15257|19878|69181|83946|104175|110355|217866|232341|320795|606496,Acvr1b|Akt1|Bcl2|Clk1|Dyrk1a|Galnt1|Hipk1|Rock2|Dyrk2|Phip|Sbk1|Grk2|Cdc42bpb|Wnk1|Pkn1|Gsk3a,-3.9,MyList
KEGG Pathway,24,ko04010,MAPK signaling pathway,,-6.3,3.3,6.3,20638,252,564,23,4.1,0.83,11651|12928|14182|15511|16150|16653|17347|18021|18033|19043|19058|20130|20663|26400|26401|26403|26921|53859|68652|70686|72349|192176|216965,Akt1|Crk|Fgfr1|Hspa1b|Ikbkb|Kras|Mknk2|Nfatc3|Nfkb1|Ppm1b|Ppp3r1|Rras|Sos2|Map2k7|Map3k1|Map3k11|Map4k4|Map3k14|Tab2|Dusp16|Dusp3|Flna|Taok1,-3.9,MyList
GO Biological Processes,19,GO:0009755,hormone-mediated signaling pathway,,-6.3,4.1,6.6,20638,162,564,18,3.2,0.74,13132|16601|16969|19015|19401|19411|20185|20602|50523|75547|77889|224902|224903|232286|234594|328365|328572|381022,Dab2|Klf9|Zbtb7a|Ppard|Rara|Rarg|Ncor1|Ncor2|Lats2|Akap13|Lbh|Safb2|Safb|Tmf1|Cnot1|Zmiz1|Ep300|Kmt2d,-3.9,MyList
GO Biological Processes,19,GO:0010563,negative regulation of phosphorus metabolic process,,-6.3,2.5,5.8,20638,506,564,35,6.2,1,11651|12398|12402|14678|16150|16923|18226|18519|18718|19211|19264|19271|19645|19878|20185|26936|29875|50523|50918|52468|52615|59090|66917|70686|72349|106504|108837|110355|211770|217124|226849|230908|232341|246103|320795,Akt1|Cbfa2t3|Cbl|Gnai2|Ikbkb|Sh2b3|Nup62|Kat2b|Pip4k2a|Pten|Ptprc|Ptprj|Rb1|Rock2|Ncor1|Mprip|Iqgap1|Lats2|Myadm|Ctdsp2|Suz12|Midn|Chordc1|Dusp16|Dusp3|Stk38|Ibtk|Grk2|Trib1|Ppp1r9b|Ppp2r5a|Tardbp|Wnk1|Atxn7|Pkn1,-3.8,MyList
GO Biological Processes,19,GO:0045936,negative regulation of phosphate metabolic process,,-6.3,2.5,5.8,20638,506,564,35,6.2,1,11651|12398|12402|14678|16150|16923|18226|18519|18718|19211|19264|19271|19645|19878|20185|26936|29875|50523|50918|52468|52615|59090|66917|70686|72349|106504|108837|110355|211770|217124|226849|230908|232341|246103|320795,Akt1|Cbfa2t3|Cbl|Gnai2|Ikbkb|Sh2b3|Nup62|Kat2b|Pip4k2a|Pten|Ptprc|Ptprj|Rb1|Rock2|Ncor1|Mprip|Iqgap1|Lats2|Myadm|Ctdsp2|Suz12|Midn|Chordc1|Dusp16|Dusp3|Stk38|Ibtk|Grk2|Trib1|Ppp1r9b|Ppp2r5a|Tardbp|Wnk1|Atxn7|Pkn1,-3.8,MyList
GO Biological Processes,19,GO:0000165,MAPK cascade,,-6.2,2.2,5.6,20638,768,564,46,8.2,1.2,11651|12193|12421|12767|13132|13383|14182|14268|14678|16194|16416|16653|16923|16971|17196|17258|18129|18226|19211|19229|19264|19271|19401|19878|20130|20185|22026|24071|26400|26401|26403|26921|27403|29875|30955|70097|70686|72349|75547|76108|77889|106504|211770|216965|242248|320150,Akt1|Zfp36l2|Rb1cc1|Cxcr4|Dab2|Dlg1|Fgfr1|Fn1|Gnai2|Il6ra|Itgb3|Kras|Sh2b3|Lrp1|Mbp|Mef2a|Notch2|Nup62|Pten|Ptk2b|Ptprc|Ptprj|Rara|Rock2|Rras|Ncor1|Nr2c2|Synj2bp|Map2k7|Map3k1|Map3k11|Map4k4|Abca7|Iqgap1|Pik3cg|Sash1|Dusp16|Dusp3|Akap13|Rap2a|Lbh|Stk38|Trib1|Taok1|Bank1|Zdhhc17,-3.8,MyList
GO Biological Processes,19,GO:0040017,positive regulation of locomotion,,-6.2,2.4,5.7,20638,602,564,39,6.9,1.1,11479|11651|12043|12767|12772|12928|13132|13367|13653|14182|14268|14678|16195|16401|16416|16971|17188|17395|18707|19229|19264|19271|19878|20130|20683|20737|26921|29875|30955|50918|51886|54601|70097|76707|192176|193385|231637|232341|239528,Acvr1b|Akt1|Bcl2|Cxcr4|Ccr2|Crk|Dab2|Diaph1|Egr1|Fgfr1|Fn1|Gnai2|Il6st|Itga4|Itgb3|Lrp1|Maz|Mmp9|Pik3cd|Ptk2b|Ptprc|Ptprj|Rock2|Rras|Sp1|Spn|Map4k4|Iqgap1|Pik3cg|Myadm|Fubp1|Foxo4|Sash1|Clasp1|Flna|Ripor2|Ssh1|Wnk1|Ago2,-3.8,MyList
GO Biological Processes,19,GO:0018105,peptidyl-serine phosphorylation,,-6.2,2.9,6,20638,337,564,27,4.8,0.9,11651|12043|12747|13548|15257|16150|16589|17169|17347|18759|18763|19211|19878|50523|69181|83946|93687|103236|104175|106504|110355|232341|232430|233789|320795|338467|606496,Akt1|Bcl2|Clk1|Dyrk1a|Hipk1|Ikbkb|Uhmk1|Mark3|Mknk2|Prkci|Pkd1|Pten|Rock2|Lats2|Dyrk2|Phip|Csnk1a1|Csnk1g2|Sbk1|Stk38|Grk2|Wnk1|Crebl2|Smg1|Pkn1|Morc3|Gsk3a,-3.8,MyList
GO Biological Processes,19,GO:0051272,positive regulation of cellular component movement,,-6.2,2.4,5.7,20638,604,564,39,6.9,1.1,11479|11651|12043|12767|12772|12928|13132|13367|13653|14182|14268|14678|16195|16401|16416|16971|17188|17395|18707|19229|19264|19271|19878|20130|20683|20737|26921|29875|30955|50918|51886|54601|70097|76707|192176|193385|231637|232341|239528,Acvr1b|Akt1|Bcl2|Cxcr4|Ccr2|Crk|Dab2|Diaph1|Egr1|Fgfr1|Fn1|Gnai2|Il6st|Itga4|Itgb3|Lrp1|Maz|Mmp9|Pik3cd|Ptk2b|Ptprc|Ptprj|Rock2|Rras|Sp1|Spn|Map4k4|Iqgap1|Pik3cg|Myadm|Fubp1|Foxo4|Sash1|Clasp1|Flna|Ripor2|Ssh1|Wnk1|Ago2,-3.7,MyList
GO Biological Processes,19,GO:0071375,cellular response to peptide hormone stimulus,,-6.1,3.3,6.1,20638,258,564,23,4.1,0.83,11651|12928|13688|14678|18033|18519|18718|18759|19211|19267|19271|19878|20402|20683|20852|54601|83946|104215|106572|110355|192157|231207|606496,Akt1|Crk|Eif4ebp2|Gnai2|Nfkb1|Kat2b|Pip4k2a|Prkci|Pten|Ptpre|Ptprj|Rock2|Zfp106|Sp1|Stat6|Foxo4|Phip|Rhoq|Rab31|Grk2|Socs7|Cpeb2|Gsk3a,-3.7,MyList
KEGG Pathway,24,mmu05161,Hepatitis B,,-6.1,4.1,6.5,20638,150,564,17,3,0.72,11651|11783|12043|12914|13205|16150|16653|17395|18021|18033|18707|19211|19229|19645|20852|26401|328572,Akt1|Apaf1|Bcl2|Crebbp|Ddx3x|Ikbkb|Kras|Mmp9|Nfatc3|Nfkb1|Pik3cd|Pten|Ptk2b|Rb1|Stat6|Map3k1|Ep300,-3.7,MyList
GO Biological Processes,19,GO:0010603,regulation of cytoplasmic mRNA processing body assembly,,-6.1,23,10,20638,8,564,5,0.89,0.39,72587|104625|231464|233871|234594,Pan3|Cnot6|Cnot6l|Atxn2l|Cnot1,-3.7,MyList
GO Biological Processes,19,GO:0060322,head development,,-6.1,2.2,5.6,20638,727,564,44,7.8,1.1,11783|11804|11906|12043|12767|12914|12928|13046|13367|14042|14182|14360|15490|16401|16409|16653|17356|19211|19401|19411|20130|20185|20602|21974|22026|22284|22778|68169|68703|71436|99982|100182|104015|192157|192176|207165|226844|233033|235626|244349|320165|320191|328365|328572,Apaf1|Aplp2|Zfhx3|Bcl2|Cxcr4|Crebbp|Crk|Celf1|Diaph1|Ext1|Fgfr1|Fyn|Hsd17b7|Itga4|Itgam|Kras|Afdn|Pten|Rara|Rarg|Rras|Ncor1|Ncor2|Top2b|Nr2c2|Usp9x|Ikzf1|Ndnf|Rere|Flrt3|Kdm1a|Akna|Synj1|Socs7|Flna|Bptf|Flvcr1|Samd4b|Setd2|Kat6a|Tacc1|Hook3|Zmiz1|Ep300,-3.7,MyList
KEGG Pathway,24,ko04660,T cell receptor signaling pathway,,-6.1,5,6.8,20638,103,564,14,2.5,0.66,11651|12402|13383|14360|16150|16653|18021|18033|18707|19058|19264|20663|26400|53859,Akt1|Cbl|Dlg1|Fyn|Ikbkb|Kras|Nfatc3|Nfkb1|Pik3cd|Ppp3r1|Ptprc|Sos2|Map2k7|Map3k14,-3.7,MyList
GO Biological Processes,19,GO:0060964,regulation of gene silencing by miRNA,,-6.1,7.3,7.5,20638,50,564,10,1.8,0.56,13209|18033|20185|20602|29806|74203|80912|80913|213988|239528,Ddx6|Nfkb1|Ncor1|Ncor2|Limd1|Eif4enif1|Pum1|Pum2|Tnrc6b|Ago2,-3.7,MyList
GO Biological Processes,19,GO:0001568,blood vessel development,,-6.1,2.2,5.6,20638,753,564,45,8,1.1,11651|12767|12772|13058|13179|13653|13713|14182|14268|16194|16416|16971|17395|18021|18129|18707|18763|19058|19211|19229|19271|19317|19878|20130|20496|20683|21413|24071|30955|54601|68169|70097|74838|78783|79264|94192|112405|192176|225164|226844|235626|239528|244349|328365|432940,Akt1|Cxcr4|Ccr2|Cybb|Dcn|Egr1|Elk3|Fgfr1|Fn1|Il6ra|Itgb3|Lrp1|Mmp9|Nfatc3|Notch2|Pik3cd|Pkd1|Ppp3r1|Pten|Ptk2b|Ptprj|Qk|Rock2|Rras|Slc12a2|Sp1|Tcf4|Synj2bp|Pik3cg|Foxo4|Ndnf|Sash1|Naa15|Brpf1|Krit1|C1galt1|Egln1|Flna|Mib1|Flvcr1|Setd2|Ago2|Kat6a|Zmiz1|Otulin,-3.7,MyList
GO Biological Processes,19,GO:0018107,peptidyl-threonine phosphorylation,,-6.1,4.6,6.6,20638,119,564,15,2.7,0.68,11479|11651|12043|12747|13548|15257|19878|69181|83946|104175|110355|217866|232341|320795|606496,Acvr1b|Akt1|Bcl2|Clk1|Dyrk1a|Hipk1|Rock2|Dyrk2|Phip|Sbk1|Grk2|Cdc42bpb|Wnk1|Pkn1|Gsk3a,-3.7,MyList
GO Biological Processes,19,GO:0072676,lymphocyte migration,,-6,4.9,6.7,20638,104,564,14,2.5,0.66,11651|12772|12928|14042|16401|16408|16416|19229|20496|20737|20868|193385|232341|246177,Akt1|Ccr2|Crk|Ext1|Itga4|Itgal|Itgb3|Ptk2b|Slc12a2|Spn|Stk10|Ripor2|Wnk1|Myo1g,-3.7,MyList
Reactome Gene Sets,6,R-MMU-4839726,Chromatin organization,,-6,3.6,6.2,20638,205,564,20,3.5,0.78,18033|18676|20602|52615|54343|69188|74026|75410|78783|81004|94246|99982|208043|223770|225876|229542|235626|319171|320595|338523,Nfkb1|Phf2|Ncor2|Suz12|Atf7ip|Kmt2e|Msl1|Kmt2b|Brpf1|Tbl1xr1|Arid4b|Kdm1a|Setd1b|Brd1|Kdm2a|Gatad2b|Setd2|H2ac24|Phf8|Kdm7a,-3.7,MyList
Reactome Gene Sets,6,R-MMU-3247509,Chromatin modifying enzymes,,-6,3.6,6.2,20638,205,564,20,3.5,0.78,18033|18676|20602|52615|54343|69188|74026|75410|78783|81004|94246|99982|208043|223770|225876|229542|235626|319171|320595|338523,Nfkb1|Phf2|Ncor2|Suz12|Atf7ip|Kmt2e|Msl1|Kmt2b|Brpf1|Tbl1xr1|Arid4b|Kdm1a|Setd1b|Brd1|Kdm2a|Gatad2b|Setd2|H2ac24|Phf8|Kdm7a,-3.7,MyList
